纳税人识别号,纳税人名称,评价年度,税务机关
91360731860720139Y,江西于都龙腾汽车客货运输有限公司,2018,国家税务总局于都县税务局第二税务分局
91360731763387602G,江西盘古山钨业有限公司,2018,国家税务总局于都县税务局第二税务分局
91360700756783586G,江西以泰电子有限公司,2018,国家税务总局于都县税务局第二税务分局
91360731690959496R,江西铁山垅钨业有限公司,2018,国家税务总局于都县税务局第二税务分局
913607007969643062,格特拉克(江西)传动系统有限公司于都分公司,2018,国家税务总局于都县税务局第二税务分局
9136073169097037XP,赣州枫叶房地产开发有限公司,2018,国家税务总局于都县税务局税源管理股
9136073175422756XP,江西赣州南方万年青水泥有限公司,2018,国家税务总局于都县税务局第二税务分局
913607310634770923,江西北陆服饰股份有限公司,2018,国家税务总局于都县税务局第二税务分局
91360731677979169M,赣州开宇灯饰有限公司,2018,国家税务总局于都县税务局第二税务分局
91360700553540744E,力研时装（于都）有限公司,2018,国家税务总局于都县税务局第二税务分局
91360731696063930P,于都县亚星电子科技有限公司,2018,国家税务总局于都县税务局第二税务分局
91360731741994719X,江西省于都县自来水公司给排水安装工程部,2018,国家税务总局于都县税务局税源管理股
91360731746067527K,江西于都南方万年青水泥有限公司,2018,国家税务总局于都县税务局第二税务分局
913607315610796281,江西奥科特照明科技有限公司,2018,国家税务总局于都县税务局第二税务分局
913607315918334765,赣州华鑫针织有限公司,2018,国家税务总局于都县税务局第二税务分局  (责任编辑：admin)
91360731343195292M,江西天琢药业有限公司,2018,国家税务总局于都县税务局第二税务分局
91360731589216284T,于都合璐盛针织有限公司,2018,国家税务总局于都县税务局第二税务分局
913607315937915803,赢家时装（赣州）有限公司,2018,国家税务总局于都县税务局第二税务分局
91360700781460199E,广众电子（于都）有限公司,2018,国家税务总局于都县税务局第二税务分局
913607315965187586,赣州市鼎晟服饰有限公司,2018,国家税务总局于都县税务局第二税务分局
91360731343243389D,于都县翔泰建材有限公司,2018,国家税务总局于都县税务局利村税务分局
91360700MA35GTPX2M,江西于都农村商业银行股份有限公司,2018,国家税务总局于都县税务局第二税务分局
91360731081486718D,赣州市三维广告传媒有限公司,2018,国家税务总局于都县税务局第二税务分局
91360731584037658D,赣州于都万年青商砼有限公司,2018,国家税务总局于都县税务局第二税务分局
91360731727770161P,江西新世纪汽运集团于都长运有限公司,2018,国家税务总局于都县税务局第二税务分局
91360731160725991E,江西省赣南祥龙建筑有限责任公司,2018,国家税务总局于都县税务局税源管理股
91360731092911257W,赣州市连云广告文化传媒有限公司,2018,国家税务总局于都县税务局第二税务分局
91360731322547842A,于都县正亿纸品纸业有限公司,2018,国家税务总局于都县税务局第二税务分局
913607313328261677,江西天键电声有限公司,2018,国家税务总局于都县税务局第二税务分局
913607310948982955,于都县昇达电子制造有限公司,2018,国家税务总局于都县税务局第二税务分局
91360111MA36X18X1Y,江荣生态环境建设有限公司,2018,国家税务总局南昌市红谷滩新区税务局第二税务所
913607325761266501,兴国县迪佳建筑装饰材料有限公司,2018,国家税务总局兴国县税务局第二税务分局
9136073276338628XW,兴国县东兴电业有限责任公司,2018,国家税务总局兴国县税务局第二税务分局
913607325761180441,江西兴国万年青商砼有限公司,2018,国家税务总局兴国县税务局第二税务分局
913607325736485843,兴国县太平洋商贸有限公司,2018,国家税务总局兴国县税务局第二税务分局
913607326984960949,兴国国兴汽车大市场有限公司,2018,国家税务总局兴国县税务局税源管理股
91360732056429324R,兴国县兴泰石制工艺有限公司,2018,国家税务总局兴国县税务局第二税务分局
91360732MA35FMCB5D,赣州玉生包装用品有限公司,2018,国家税务总局兴国县税务局潋江税务分局
9136073205644871X5,赣州市隆吉建材有限公司,2018,国家税务总局兴国县税务局第二税务分局
913607323092500912,兴国县同一首歌物流有限公司,2018,国家税务总局兴国县税务局第二税务分局
91360732L412243960,兴国县家兴新型节能墙体材料厂,2018,国家税务总局兴国县税务局第二税务分局
913607327419940813,兴国国美家电有限责任公司,2018,国家税务总局兴国县税务局第二税务分局
91360700MA35JJ1N7N,江西兴国农村商业银行股份有限公司,2018,国家税务总局兴国县税务局第二税务分局
91360732598855301G,兴国县才宝页岩砖厂,2018,国家税务总局兴国县税务局第二税务分局
91360732589246192M,江西明隆房地产开发有限公司明隆花园项目部,2018,国家税务总局兴国县税务局税源管理股
91360732746081927W,兴国县交通公路桥梁工程有限公司,2018,国家税务总局兴国县税务局税源管理股
91360732754244650T,兴国县鑫昌建筑工程有限公司,2018,国家税务总局兴国县税务局税源管理股
913607325638232704,兴国金马服装有限公司,2018,国家税务总局兴国县税务局第二税务分局
913607323432810194,兴国县客家矿产品销售部,2018,国家税务总局兴国县税务局第二税务分局
91360732596521164C,兴国县龙林加油站,2018,国家税务总局兴国县税务局第二税务分局
91360732MA35F2M12K,江西旺民电气设备有限公司,2018,国家税务总局兴国县税务局第二税务分局
91360732563841217L,兴国兴旺混凝土有限公司,2018,国家税务总局兴国县税务局第二税务分局
913607320947308984,赣州合丰机电有限公司,2018,国家税务总局兴国县税务局第二税务分局
91360732094735306C,兴国县南山电站,2018,国家税务总局兴国县税务局第二税务分局
91360732MA35HKTL0P,兴国县自来水公司,2018,国家税务总局兴国县税务局第二税务分局
913607327391922668,兴国县洪门发电有限责任公司,2018,国家税务总局兴国县税务局第二税务分局
91360732065397854A,兴国鑫辉石材有限公司,2018,国家税务总局兴国县税务局第二税务分局
913607327442718669,兴国县百业建设有限公司,2018,国家税务总局兴国县税务局税源管理股
91360732705698808K,江西兴国南方水泥有限公司,2018,国家税务总局兴国县税务局第二税务分局
91360732705698525B,江西兴国南方万年青水泥有限公司,2018,国家税务总局兴国县税务局第二税务分局
913607327056986567,兴国县粮食收储公司,2018,国家税务总局兴国县税务局第二税务分局
913607326620182349,兴国金福生态农业开发有限责任公司,2018,国家税务总局兴国县税务局第二税务分局
91360732571172420D,兴国顺通汽车销售有限公司,2018,国家税务总局兴国县税务局第二税务分局
91360732596504380K,兴国县长坑石场,2018,国家税务总局兴国县税务局第二税务分局
913607323091936802,赣州宸和建材有限公司,2018,国家税务总局兴国县税务局第二税务分局
913607326809318448,兴国县国有资产经营有限公司,2018,国家税务总局兴国县税务局第二税务分局
913607327814612631,兴国县方太电站,2018,国家税务总局兴国县税务局高兴税务分局
360732792838396,威保（江西）运动器材有限公司,2018,国家税务总局兴国县税务局第二税务分局
9136073207427483XR,赣州物博贸易有限公司,2018,国家税务总局兴国县税务局第二税务分局
91360732056414165R,兴国县石浒采石场,2018,国家税务总局兴国县税务局第二税务分局
91360732759967954E,兴国县景兴水电开发有限公司,2018,国家税务总局兴国县税务局高兴税务分局
91360700581639119E,江西兴国新华村镇银行股份有限公司,2018,国家税务总局兴国县税务局第二税务分局
913607326647790456,江西赣州国泰特种化工有限责任公司,2018,国家税务总局兴国县税务局第二税务分局
91360732781498293X,兴国县兴达汽车运输有限公司,2018,国家税务总局兴国县税务局第二税务分局
91360732683487523R,兴国县平安汽车贸易有限责任公司,2018,国家税务总局兴国县税务局第二税务分局
91360732612828108Y,兴国钟氏电器有限公司,2018,国家税务总局兴国县税务局第二税务分局
9136073205444546X7,兴国县风景汽车贸易有限公司,2018,国家税务总局兴国县税务局第二税务分局
9136073206079106XB,兴国县兴通汽车贸易有限责任公司,2018,国家税务总局兴国县税务局第二税务分局
913607327442569223,兴国县方龙水电开发有限公司,2018,国家税务总局兴国县税务局高兴税务分局
91360732741999966P,兴国县成龙发电有限责任公司,2018,国家税务总局兴国县税务局潋江税务分局
913607327969728757,兴国红天下山茶油有限公司,2018,国家税务总局兴国县税务局第二税务分局
913607006885032032,赣州锦豪运动用品有限公司,2018,国家税务总局兴国县税务局第二税务分局
913607326960516149,兴国县瑞盛矿业有限公司,2018,国家税务总局兴国县税务局第二税务分局
91360732690987825D,兴国县宝华印务有限公司,2018,国家税务总局兴国县税务局第二税务分局
91360732736358427H,兴国县宝洪电力有限公司,2018,国家税务总局兴国县税务局埠头税务分局
91360732748519814R,兴国县绿宝米业有限公司,2018,国家税务总局兴国县税务局第二税务分局
91360732556031224G,兴国春天文化传媒有限公司,2018,国家税务总局兴国县税务局第二税务分局
913607326960959247,兴国县四平家电有限责任公司,2018,国家税务总局兴国县税务局第二税务分局
36073255847458X,兴国县高科仕服装有限公司,2018,国家税务总局兴国县税务局第二税务分局
